,y,x0,x1,x2,x3,x4
0,-0.2458410911793101,1.0,-0.3832845185919941,0.14690702219229665,-0.05630718727875781,0.02158167316940794
1,1.839005348865175,1.0,0.8317848438404251,0.6918660264426403,0.5754836747630869,0.47867859854552824
2,0.8592237161361072,1.0,0.4150707905303287,0.172283761151472,0.07150995693667982,0.029681694356497455
3,-0.17430916545000313,1.0,-0.6286719164522204,0.39522837853570764,-0.24846898217034694,0.15620547119996459
4,0.013224606590277507,1.0,-0.08751681364831293,0.0076591926711535325,-0.0006703081376978679,5.866323237385198e-05
5,1.6540455112053414,1.0,1.2133379799733381,1.4721890536457807,1.786262892489432,2.1673406096744596
6,-0.33059017177649475,1.0,-1.1655628919792933,1.3585368551591337,-1.5834601457597342,1.8456223868256691
7,-0.20436359900087195,1.0,-0.00019903349943672932,3.961433389803053e-08,-7.884579503580067e-12,1.5692954501846508e-15
8,1.8425506350119456,1.0,0.9884628175782283,0.9770587417346899,0.96578623679451,0.9546437848001753
9,-0.3588993264082727,1.0,-0.2555985679879761,0.06533062795750404,-0.016698414951693268,0.004268090949321808
10,-0.00417687027071717,1.0,-0.14601692177953174,0.02132094144596989,-0.0031132182393821617,0.0004545825441424766
11,0.36886945554912043,1.0,0.19475310145348018,0.03792877052574954,0.0073867456942070695,0.0014385916335949672
12,1.9308677309782845,1.0,1.1199772819058347,1.2543491119851815,1.404842509002161,1.5733916947380133
13,-0.02520756327779744,1.0,-0.12269283139937975,0.015053530876796626,-0.0018469603258321656,0.0002266087918586694
14,0.038201197947852684,1.0,-0.00898947646020487,8.081068702857748e-05,-7.264457687763804e-07,6.5303671380307015e-09
15,-0.026470158284452042,1.0,-0.003371577444135132,1.136753446180079e-05,-3.832652278683634e-08,1.2922083974022854e-10
16,1.0709509517111349,1.0,1.536792548256516,2.3617313363767556,3.629491118727701,5.577774905223936
17,0.6119250399448516,1.0,1.5256252185680423,2.3275323075307868,3.5509419854008364,5.417406642599589
18,1.7473052313153081,1.0,0.8356981070960117,0.698391326203857,0.5836443093208366,0.48775044451678223
19,0.8071943413498439,1.0,0.47527539951866604,0.22588670538762762,0.10735839414905993,0.051024803670876875
20,1.3243900294983941,1.0,0.6801316692728079,0.4625790875478161,0.3146146869845885,0.21397941223657013
21,2.084030656013024,1.0,1.1195936830879663,1.2534900152104773,1.4033995028434891,1.5712372182323628
22,-0.18144355390494066,1.0,-0.295903089901395,0.08755863861319306,-0.025908871713203423,0.007666515195795743
23,1.7656249641427033,1.0,0.9359002761228937,0.8759093268469087,0.8197637808546399,0.7672171488574048
24,-0.04923875256480441,1.0,-0.4814303895202573,0.23177521995362665,-0.11158363442341779,0.053719752584552014
25,0.12035489077430164,1.0,-0.12202170976448934,0.014889297653849273,-0.001816817556915088,0.00022169118462492146
26,1.7944458788697675,1.0,0.7791446975501758,0.607066459720555,0.4729926131518278,0.36852968651764817
27,0.018015643173562332,1.0,-0.5833970751318153,0.3403521472723569,-0.19856044723352587,0.11583958415290413
28,0.09176488312146222,1.0,0.16829324655661143,0.028322616836564406,0.004766505138404368,0.0008021706244708415
29,-0.09550532692388485,1.0,-0.2526903559181499,0.06385241597404129,-0.016134889718714254,0.004077131025722003
30,0.3163779020420664,1.0,0.10088870052381846,0.010178529893384728,0.0010268986541864256,0.0001036024707905265
31,-0.9986272917373937,1.0,-1.382510311518756,1.911334761455688,-2.6424400164767303,3.6532005703488712
32,0.13212680476164967,1.0,-0.7833943109640775,0.6137066464508818,-0.4807742954304633,0.37663584789798765
33,-0.1743798128534086,1.0,-0.15826172018211843,0.02504677207500315,-0.003963945233599446,0.0006273407913771576
34,1.614432935537794,1.0,0.7910197518591732,0.6257122478313479,0.4949507470147983,0.3915158170861581
35,0.33142252003711525,1.0,0.14871251837237412,0.02211541312065371,0.0032888387800178586,0.0004890914974971823
36,0.4978570204410124,1.0,0.2516601176064731,0.06333281479370388,0.0159383436193325,0.004011045429693597
37,1.0037669814087196,1.0,0.6514632481429996,0.42440436368102746,0.27648384528970504,0.18011906391149782
38,-0.01089648811213638,1.0,-0.26306286675528034,0.06920207186550638,-0.01820449541034504,0.00478892675047871
39,0.8588872656436746,1.0,0.41544927222091976,0.1725980977888919,0.07170575411311028,0.029790103360343892
40,-0.2852039619981823,1.0,-0.2197971355382759,0.048310780790831225,-0.010618571233442266,0.0023339315406197473
41,-0.07674834032438471,1.0,-0.7578072049036877,0.5742717598039397,-0.4351872771521455,0.32978805410831386
42,-0.11334883872453426,1.0,0.02197512030952442,0.0004829059126180727,1.0611915527962834e-05,2.3319812044149364e-07
43,1.0291739860059526,1.0,0.5847200864029504,0.34189757944307375,0.19991438219291366,0.11689395482903292
44,0.5529200043618754,1.0,0.4475102797498842,0.20026545048181962,0.08962084776935568,0.040106250656686146
45,0.41415709168094356,1.0,0.24309887822068849,0.059097064592157134,0.014366430108488969,0.0034924630434095922
46,-0.41254238841703217,1.0,1.6455464051303401,2.7078229714373854,4.455848356378145,7.332305244643991
47,0.9020377142569409,1.0,0.4908654268467877,0.24094886727347908,0.1182734685824463,0.05805635664037264
48,1.6250420345802417,1.0,0.8209293367967855,0.67392497601361,0.5532447836096425,0.4541748732949449
49,0.5855688617902659,1.0,1.555583614123806,2.419840380530482,3.7642640447483333,5.855627467245909
50,-0.24195782498725127,1.0,-0.5048831051773952,0.2549069498935687,-0.12869821239356366,0.06497755310404235
51,-0.07445203664238946,1.0,-0.35595978928622296,0.12670737158869225,-0.045102729291722043,0.016054758014914936
52,1.9704434848895698,1.0,1.267165464655043,1.6057083148144309,2.0346981228422942,2.5782991922641996
53,0.024184315659159267,1.0,-0.2155365955572865,0.046456024024425294,-0.01001297326135214,0.00215816216815798
54,0.759322341296985,1.0,0.2673152176769426,0.0714574256016712,0.01910165727934467,0.005106163673618376
55,1.441242843939191,1.0,0.8737676488308701,0.7634699041434267,0.6670953030965318,0.5828862945327732
56,1.6609764031189809,1.0,0.7695787282543496,0.5922514189815821,0.4557840938266799,0.3507617432856975
57,1.7588144306394609,1.0,1.2736836061556474,1.6222699285896542,2.0662586128039355,2.631759721206282
58,1.7083930306942232,1.0,1.1224590799361904,1.2599143861311992,1.414202342655196,1.5873842603803563
59,1.969396399040783,1.0,0.8738123906616798,0.7635480940738801,0.6671977854678663,0.5830056919638549
60,0.1180237142113849,1.0,-0.2007467499775284,0.0402992576265403,-0.008089944995035089,0.0016240301652502662
61,1.4024146626610439,1.0,0.7136698895460439,0.5093247112446625,0.36348971041704903,0.2594116614844589
62,0.8115740579072686,1.0,0.43332533012900576,0.18777084173141181,0.08136586198186531,0.035257889004522903
63,-0.0619533967483364,1.0,-0.5236548516319327,0.2742144036376615,-0.14359370285221854,0.07519353916235832
64,2.1295026667050827,1.0,1.0767577771114973,1.159407310570093,1.2484008384962728,1.344225311803376
65,1.6486766090255183,1.0,0.7208879785041638,0.5196794775518196,0.3746306880424312,0.27006675938853225
66,0.4857208060270824,1.0,0.27653588036814003,0.07647209313098226,0.021147277597570572,0.005847981027833624
67,0.20210466024585963,1.0,0.11402963109242545,0.01300275676707464,0.0014826995573340598,0.00016907168354370536
68,0.14031552036803416,1.0,-0.44900900107545916,0.20160908304678168,-0.09052429298657473,0.040646222366964115
