,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,7.8249440487078,-0.8878902424657399,0.9491370231825892,0.8671845437552194,0.9054569429794621,-0.5647526468526234,1.0647717169289146,0.8719571495556238,0.07336723732600929,-0.4686838482183644,-1.5182013378935326
1,-0.2848087205349805,0.40210880226675294,-0.10981192405937673,0.3537886763583723,-0.3689957641095342,0.48492925398070785,-0.872588657869774,-0.30588063597449544,-0.2845805695237893,0.5473737029015265,-0.7552354721446018
2,-5.551631231140811,-0.1145446469607202,-1.6037217519913196,0.28445453405375076,-0.2768470880489467,-1.4214137586082258,-1.1356001650178642,-0.02152890859732744,-0.8262390811363276,0.6477147862684206,-2.3705801428489504
3,0.08726237972043996,0.8326310076415122,0.44372355020483445,0.4728797556195521,1.2607976900293458,0.5899709834566259,-0.1501647852202767,1.148314058233755,1.0340291023512052,-0.20537542391148722,-0.48883111373005994
4,0.16920071308390094,0.31817542719063885,-0.042458496853580226,0.01465627876899262,0.32337846692930644,0.42566480975398285,0.26872565027224476,0.17785124506376385,-0.1286938443690008,0.11050081498967862,0.7974690650504412
5,8.619083674889481,-1.1144563745699902,0.08391827587134909,-0.07512307422973453,-1.9348512060234924,-0.004199185263556192,-1.001464424864567,-0.6489668304794048,-0.5067416261565711,0.44841058630173153,-0.35708722152659983
6,1.2935563828291408,-0.33055874430602855,-0.5912664956689911,-0.12241483561524782,-0.31194020576299397,-0.13032045598111414,-0.38086735226673923,-0.35317106026896433,-0.3523381252507931,0.13703292612287973,-0.6204414852932815
7,3.07272612509789,0.2743773611125418,1.3278115745647145,0.05045855487899721,-1.295088879685316,-0.3518863047372963,0.1485405688127319,-1.176652592192518,-0.762517259953827,1.0953369664720156,-0.6530979783260332
8,15.518906159427507,-0.05802433613635809,2.6250850851513663,0.972461090406906,-1.3464694569899784,-0.22969406163920805,-0.4514989975078949,-1.0481791604074608,0.19713015849899782,0.5433397078374541,0.8534505075771568
9,0.6751276700226009,0.1860808253907799,-0.5370777492597294,-0.007880565254677547,0.8938885208040155,0.489202455446365,-0.07101171434229146,0.805322539028842,0.4178386312942778,-0.4518392040667993,-1.3874017876078333
10,8.813043909474722,-0.6990022768526142,1.0048238659933884,0.6303032722582641,-0.8020346778768775,-1.017685342058014,1.5592351827433455,0.4065569742970509,0.5867171852901316,-0.008743692238700564,-1.491420691550056
11,-3.4582820198216373,0.22575525112146688,-1.951155722627218,0.38847584423249265,1.2355284704416867,-0.02752614358948329,-0.31390275532350603,0.7424698926632134,-0.3001109665088947,-0.4872984718568226,0.33309936884919245
12,3.232168997158378,-0.6276505511204327,-0.305166789935924,0.30045895983961834,0.06238621476463498,-0.210822884327093,1.0479846823684738,0.16917041661459833,0.13669742080615582,-0.5738924328641267,-0.5434872899199543
13,1.908896733859268,-0.36805951816776517,-0.04019287077987104,0.43380843530334506,-0.07031155785076408,-0.3987724521889801,-0.844746290438299,-0.5186485734187313,0.3179097040809887,0.12025373713536881,-0.5082442109041284
